transaction_id,timestamp,sender_id,receiver_id,amount,device_id,location,transaction_type,is_new_device,is_new_receiver,is_high_value_simulated,is_night_time_simulated
T_CLEAN_16819,2025-12-04 04:12:20.711309,U0599,U0070,5638.84,D370,Delhi,P2M,False,False,False,False
T_CLEAN_16820,2025-12-04 07:29:20.711328,U0187,U0932,4365.29,D159,Chennai,P2P,False,False,False,False
T_CLEAN_16821,2025-12-04 07:36:20.711346,U0741,U0057,4453.86,D294,Chennai,P2P,False,False,False,False
T_CLEAN_16822,2025-12-04 01:25:20.711365,U0027,U0728,3646.88,D423,Bangalore,P2M,False,False,False,False
T_CLEAN_16823,2025-12-04 06:30:20.711383,U0678,U0104,3892.61,D213,Chennai,P2M,False,False,False,False
T_CLEAN_16824,2025-12-04 09:02:20.711402,U0647,U0481,1597.62,D351,Mumbai,P2M,False,False,False,False
T_CLEAN_16825,2025-12-04 02:55:20.711420,U0061,U0933,993.18,D266,Delhi,P2P,False,False,False,False
T_CLEAN_16826,2025-12-04 16:19:20.711438,U0535,U0079,489.26,D361,Delhi,P2P,False,False,False,False
T_CLEAN_16827,2025-12-04 08:10:20.711457,U0058,U0032,4878.38,D488,Bangalore,P2P,False,False,False,False
T_CLEAN_16828,2025-12-04 01:54:20.711475,U0459,U0655,1427.67,D241,Pune,P2M,False,False,False,False
T_CLEAN_16829,2025-12-04 02:11:20.711503,U0634,U0819,2944.82,D458,Pune,P2P,False,False,False,False
T_CLEAN_16830,2025-12-04 16:29:20.711521,U0614,U0592,1031.48,D024,Pune,P2M,False,False,False,False
T_CLEAN_16831,2025-12-04 16:52:20.711540,U0993,U0147,4105.69,D334,Bangalore,P2P,False,False,False,False
T_CLEAN_16832,2025-12-04 13:02:20.711558,U0334,U0684,4235.45,D193,Chennai,P2P,False,False,False,False
T_CLEAN_16833,2025-12-04 10:41:20.711576,U0333,U0086,2459.52,D227,Bangalore,P2P,False,False,False,False
T_CLEAN_16834,2025-12-04 07:57:20.711595,U0295,U0298,663.06,D212,Bangalore,P2P,False,False,False,False
T_CLEAN_16835,2025-12-04 10:24:20.711613,U0238,U0417,4512.14,D317,Mumbai,P2P,False,False,False,False
T_CLEAN_16836,2025-12-04 05:27:20.711631,U0319,U0435,1243.52,D421,Chennai,P2M,False,False,False,False
T_CLEAN_16837,2025-12-04 11:42:20.711649,U0212,U0076,6483.06,D370,Chennai,P2P,False,False,False,False
T_CLEAN_16838,2025-12-04 02:22:20.711668,U0153,U0208,3291.23,D176,Chennai,P2M,False,False,False,False
T_CLEAN_16839,2025-12-04 02:37:20.711686,U0843,U0411,4747.16,D241,Pune,P2P,False,False,False,False
T_CLEAN_16840,2025-12-04 15:30:20.711705,U0584,U0763,1826.48,D098,Bangalore,P2M,False,False,False,False
T_CLEAN_16841,2025-12-04 10:25:20.711723,U0761,U0314,3076.5,D272,Delhi,P2P,False,False,False,False
T_CLEAN_16842,2025-12-04 10:48:20.711741,U0338,U0233,2609.94,D243,Mumbai,P2M,False,False,False,False
T_CLEAN_16843,2025-12-04 03:48:20.711759,U0028,U0648,3633.99,D245,Mumbai,P2M,False,False,False,False
T_CLEAN_16844,2025-12-04 15:22:20.711778,U0882,U0857,6694.29,D450,Chennai,P2P,False,False,False,False
T_CLEAN_16845,2025-12-04 10:50:20.711796,U0296,U0376,1788.23,D200,Bangalore,P2P,False,False,False,False
T_CLEAN_16846,2025-12-04 01:24:20.711815,U0925,U0174,3743.01,D213,Bangalore,P2P,False,False,False,False
T_CLEAN_16847,2025-12-04 09:23:20.711834,U0199,U0672,5089.51,D194,Chennai,P2P,False,False,False,False
T_CLEAN_16848,2025-12-04 04:45:20.711853,U0659,U0321,1474.45,D078,Pune,P2P,False,False,False,False
T_CLEAN_16849,2025-12-04 12:09:20.711873,U0308,U0807,2944.36,D487,Mumbai,P2M,False,False,False,False
T_CLEAN_16850,2025-12-04 15:27:20.711904,U0034,U0200,5137.45,D143,Mumbai,P2P,False,False,False,False
T_CLEAN_16851,2025-12-04 05:23:20.711923,U0902,U0685,3700.72,D345,Delhi,P2M,False,False,False,False
T_CLEAN_16852,2025-12-04 09:35:20.711953,U0879,U0633,2537.58,D262,Pune,P2P,False,False,False,False
T_CLEAN_16853,2025-12-04 01:46:20.711966,U0167,U0326,7455.69,D071,Pune,P2P,False,False,False,False
T_CLEAN_16854,2025-12-04 03:54:20.711979,U0939,U0510,1715.42,D155,Pune,P2P,False,False,False,False
T_CLEAN_16855,2025-12-04 07:00:20.711991,U0772,U0699,1301.85,D451,Bangalore,P2P,False,False,False,False
T_CLEAN_16856,2025-12-04 01:14:20.712004,U0711,U0716,3748.13,D156,Delhi,P2M,False,False,False,False
T_CLEAN_16857,2025-12-04 16:40:20.712016,U0541,U0506,898.64,D224,Delhi,P2M,False,False,False,False
T_CLEAN_16858,2025-12-04 07:15:20.712029,U0214,U0676,1011.71,D251,Pune,P2M,False,False,False,False
T_CLEAN_16859,2025-12-04 06:11:20.712041,U0641,U0009,1442.3,D370,Pune,P2P,False,False,False,False
T_CLEAN_16860,2025-12-04 07:27:20.712054,U0823,U0952,1524.39,D332,Bangalore,P2M,False,False,False,False
T_CLEAN_16861,2025-12-04 08:45:20.712066,U0203,U0963,1445.81,D029,Chennai,P2M,False,False,False,False
T_CLEAN_16862,2025-12-04 14:45:20.712081,U0421,U0427,665.15,D145,Mumbai,P2P,False,False,False,False
T_CLEAN_16863,2025-12-04 08:10:20.712093,U0642,U0737,3888.15,D391,Chennai,P2M,False,False,False,False
T_CLEAN_16864,2025-12-04 11:53:20.712105,U0830,U0889,840.27,D079,Pune,P2M,False,False,False,False
T_CLEAN_16865,2025-12-04 00:39:20.712118,U0995,U0585,5232.59,D269,Bangalore,P2P,False,False,False,False
T_CLEAN_16866,2025-12-04 14:19:20.712131,U0716,U0110,2390.47,D369,Chennai,P2P,False,False,False,False
T_CLEAN_16867,2025-12-04 13:34:20.712143,U0838,U0286,4359.76,D449,Delhi,P2P,False,False,False,False
T_CLEAN_16868,2025-12-04 13:09:20.712156,U0880,U0320,2291.37,D179,Pune,P2M,False,False,False,False
T_CLEAN_16869,2025-12-04 06:59:20.712168,U0182,U0105,3626.03,D435,Bangalore,P2P,False,False,False,False
T_CLEAN_16870,2025-12-04 06:05:20.712180,U0247,U0930,344.93,D179,Chennai,P2P,False,False,False,False
T_CLEAN_16871,2025-12-04 16:33:20.712192,U0836,U0266,3040.4,D184,Bangalore,P2M,False,False,False,False
T_CLEAN_16872,2025-12-04 16:10:20.712207,U0251,U0255,1006.22,D135,Chennai,P2P,False,False,False,False
T_CLEAN_16873,2025-12-04 11:27:20.712219,U0705,U0948,4221.53,D041,Bangalore,P2M,False,False,False,False
T_CLEAN_16874,2025-12-04 02:50:20.712232,U0631,U0568,1714.39,D270,Delhi,P2P,False,False,False,False
T_CLEAN_16875,2025-12-04 08:05:20.712244,U0782,U0054,2599.04,D046,Chennai,P2M,False,False,False,False
T_CLEAN_16876,2025-12-04 12:27:20.712256,U0070,U0610,3354.58,D102,Bangalore,P2M,False,False,False,False
T_CLEAN_16877,2025-12-04 12:54:20.712276,U0732,U0212,2627.52,D188,Chennai,P2P,False,False,False,False
T_CLEAN_16878,2025-12-04 01:34:20.712289,U0255,U0861,760.54,D007,Mumbai,P2M,False,False,False,False
T_CLEAN_16879,2025-12-04 15:24:20.712303,U0340,U0964,3567.91,D386,Chennai,P2M,False,False,False,False
T_CLEAN_16880,2025-12-04 04:48:20.712316,U0592,U0547,2263.94,D487,Chennai,P2M,False,False,False,False
T_CLEAN_16881,2025-12-04 08:28:20.712328,U0378,U0825,5588.63,D145,Bangalore,P2M,False,False,False,False
T_CLEAN_16882,2025-12-04 08:19:20.712343,U0643,U0932,4244.16,D026,Chennai,P2M,False,False,False,False
T_CLEAN_16883,2025-12-04 06:29:20.712355,U0221,U0524,867.11,D309,Pune,P2P,False,False,False,False
T_CLEAN_16884,2025-12-04 15:34:20.712368,U0035,U0314,4324.82,D232,Bangalore,P2M,False,False,False,False
T_CLEAN_16885,2025-12-04 03:26:20.712380,U0571,U0340,428.04,D142,Chennai,P2M,False,False,False,False
T_CLEAN_16886,2025-12-04 05:05:20.712393,U0537,U0227,3786.64,D313,Pune,P2M,False,False,False,False
T_CLEAN_16887,2025-12-04 10:17:20.712405,U0143,U0683,3613.49,D011,Delhi,P2P,False,False,False,False
T_CLEAN_16888,2025-12-04 09:26:20.712417,U0384,U0931,2034.3,D117,Bangalore,P2M,False,False,False,False
T_CLEAN_16889,2025-12-04 14:13:20.712430,U0474,U0878,702.67,D493,Delhi,P2M,False,False,False,False
T_CLEAN_16890,2025-12-04 16:06:20.712442,U0796,U0733,4060.38,D350,Pune,P2P,False,False,False,False
T_CLEAN_16891,2025-12-04 04:07:20.712455,U0413,U0270,3513.87,D213,Pune,P2M,False,False,False,False
T_CLEAN_16892,2025-12-04 10:01:20.712470,U0125,U0030,2691.74,D307,Pune,P2M,False,False,False,False
T_CLEAN_16893,2025-12-04 03:52:20.712482,U0824,U0955,2913.85,D174,Bangalore,P2M,False,False,False,False
T_CLEAN_16894,2025-12-04 05:01:20.712495,U0479,U0027,2116.33,D499,Pune,P2M,False,False,False,False
T_CLEAN_16895,2025-12-04 10:13:20.712507,U0553,U0876,4784.95,D184,Mumbai,P2M,False,False,False,False
T_CLEAN_16896,2025-12-04 01:02:20.712519,U0354,U0742,6789.19,D324,Mumbai,P2P,False,False,False,False
T_CLEAN_16897,2025-12-04 02:03:20.712532,U0957,U0788,850.86,D413,Bangalore,P2P,False,False,False,False
T_CLEAN_16898,2025-12-04 08:11:20.712545,U0891,U0237,1010.35,D157,Delhi,P2M,False,False,False,False
T_CLEAN_16899,2025-12-04 06:21:20.712558,U0679,U0127,2830.88,D224,Chennai,P2P,False,False,False,False
T_CLEAN_16900,2025-12-04 06:13:20.712572,U0938,U0595,2835.47,D154,Pune,P2M,False,False,False,False
T_CLEAN_16901,2025-12-04 16:58:20.712586,U0006,U0184,1319.34,D340,Mumbai,P2P,False,False,False,False
T_CLEAN_16902,2025-12-04 01:26:20.712600,U0048,U0171,3895.96,D003,Mumbai,P2P,False,False,False,False
T_CLEAN_16903,2025-12-04 02:38:20.712613,U0186,U0373,362.0,D462,Pune,P2P,False,False,False,False
T_CLEAN_16904,2025-12-04 11:18:20.712625,U0751,U0539,815.27,D291,Delhi,P2M,False,False,False,False
T_CLEAN_16905,2025-12-04 06:43:20.712638,U0675,U0513,4336.79,D320,Mumbai,P2M,False,False,False,False
T_CLEAN_16906,2025-12-04 09:02:20.712650,U0266,U0826,1529.21,D128,Pune,P2M,False,False,False,False
T_CLEAN_16907,2025-12-04 08:49:20.712662,U0773,U0954,1560.02,D171,Mumbai,P2P,False,False,False,False
T_CLEAN_16908,2025-12-04 13:48:20.712675,U0960,U0508,498.55,D421,Mumbai,P2M,False,False,False,False
T_CLEAN_16909,2025-12-04 11:52:20.712687,U0319,U0172,2779.45,D421,Delhi,P2P,False,False,False,False
T_CLEAN_16910,2025-12-04 04:35:20.712699,U0522,U0286,6593.55,D192,Chennai,P2M,False,False,False,False
T_CLEAN_16911,2025-12-04 14:56:20.712711,U0751,U0856,1400.2,D291,Pune,P2M,False,False,False,False
T_CLEAN_16912,2025-12-04 16:17:20.712725,U0222,U0597,7662.4,D446,Pune,P2M,False,False,False,False
T_CLEAN_16913,2025-12-04 07:25:20.712738,U0261,U0803,6175.07,D435,Mumbai,P2M,False,False,False,False
T_CLEAN_16914,2025-12-04 16:57:20.712750,U0868,U0678,884.69,D213,Chennai,P2P,False,False,False,False
T_CLEAN_16915,2025-12-04 08:58:20.712762,U0519,U0508,888.33,D049,Chennai,P2M,False,False,False,False
T_CLEAN_16916,2025-12-04 07:46:20.712774,U0795,U0603,3607.1,D168,Mumbai,P2M,False,False,False,False
T_CLEAN_16917,2025-12-04 06:25:20.712787,U0125,U0875,2950.89,D307,Chennai,P2M,False,False,False,False
T_CLEAN_16918,2025-12-04 07:00:20.712799,U0358,U0197,1415.72,D289,Mumbai,P2P,False,False,False,False
T_CLEAN_16919,2025-12-04 05:28:20.712811,U0363,U0153,3031.82,D213,Pune,P2P,False,False,False,False
T_CLEAN_16920,2025-12-04 14:23:20.712824,U0724,U0253,1055.78,D289,Mumbai,P2M,False,False,False,False
T_CLEAN_16921,2025-12-04 00:55:20.712836,U0901,U0673,356.23,D382,Mumbai,P2M,False,False,False,False
T_CLEAN_16922,2025-12-04 13:54:20.712850,U0460,U0820,3379.65,D311,Pune,P2M,False,False,False,False
T_CLEAN_16923,2025-12-04 13:10:20.712862,U0581,U0794,2096.71,D168,Delhi,P2P,False,False,False,False
T_CLEAN_16924,2025-12-04 03:01:20.712875,U0694,U0003,4933.69,D118,Bangalore,P2P,False,False,False,False
T_CLEAN_16925,2025-12-04 00:46:20.712887,U0491,U0909,1047.42,D413,Pune,P2P,False,False,False,False
T_CLEAN_16926,2025-12-04 02:22:20.712899,U0248,U0079,879.92,D339,Mumbai,P2M,False,False,False,False
T_CLEAN_16927,2025-12-04 05:03:20.712912,U0555,U0564,2304.97,D275,Mumbai,P2P,False,False,False,False
T_CLEAN_16928,2025-12-04 01:58:20.712924,U0920,U0117,4120.3,D498,Mumbai,P2P,False,False,False,False
T_CLEAN_16929,2025-12-04 02:58:20.712937,U0454,U0633,6581.5,D123,Bangalore,P2M,False,False,False,False
T_CLEAN_16930,2025-12-04 15:39:20.712949,U0814,U0822,812.32,D076,Delhi,P2M,False,False,False,False
T_CLEAN_16931,2025-12-04 11:10:20.712961,U0831,U0310,2536.56,D132,Mumbai,P2P,False,False,False,False
T_CLEAN_16932,2025-12-04 13:33:20.712978,U0528,U0143,3831.96,D092,Bangalore,P2M,False,False,False,False
T_CLEAN_16933,2025-12-04 12:22:20.712990,U0949,U0996,5547.8,D396,Pune,P2M,False,False,False,False
T_CLEAN_16934,2025-12-04 10:08:20.713002,U0087,U0347,2218.2,D479,Bangalore,P2M,False,False,False,False
T_CLEAN_16935,2025-12-04 05:37:20.713014,U0336,U0868,1835.11,D234,Chennai,P2M,False,False,False,False
T_CLEAN_16936,2025-12-04 13:38:20.713027,U0419,U0144,1600.06,D361,Delhi,P2P,False,False,False,False
T_CLEAN_16937,2025-12-04 16:46:20.713039,U0940,U0418,4849.15,D492,Chennai,P2P,False,False,False,False
T_CLEAN_16938,2025-12-04 06:45:20.713052,U0246,U0323,1339.07,D234,Bangalore,P2M,False,False,False,False
T_CLEAN_16939,2025-12-04 01:17:20.713064,U0519,U0709,1088.55,D049,Chennai,P2P,False,False,False,False
T_CLEAN_16940,2025-12-04 11:32:20.713076,U0119,U0758,2697.63,D286,Mumbai,P2P,False,False,False,False
T_CLEAN_16941,2025-12-04 06:47:20.713088,U0223,U0502,366.56,D451,Bangalore,P2P,False,False,False,False
T_CLEAN_16942,2025-12-04 01:42:20.713103,U0132,U0419,3134.41,D425,Chennai,P2M,False,False,False,False
T_CLEAN_16943,2025-12-04 04:41:20.713115,U0831,U0033,1016.31,D132,Chennai,P2M,False,False,False,False
T_CLEAN_16944,2025-12-04 09:39:20.713127,U0319,U0042,3139.35,D421,Chennai,P2P,False,False,False,False
T_CLEAN_16945,2025-12-04 12:40:20.713139,U0827,U0884,1077.86,D499,Delhi,P2P,False,False,False,False
T_CLEAN_16946,2025-12-04 08:28:20.713152,U0632,U0115,3018.85,D168,Mumbai,P2M,False,False,False,False
T_CLEAN_16947,2025-12-04 08:16:20.713163,U0337,U0924,2319.84,D484,Chennai,P2P,False,False,False,False
T_CLEAN_16948,2025-12-04 07:34:20.713175,U0734,U0393,1386.94,D275,Delhi,P2P,False,False,False,False
T_CLEAN_16949,2025-12-04 13:05:20.713187,U0261,U0237,2665.67,D435,Mumbai,P2P,False,False,False,False
T_CLEAN_16950,2025-12-04 03:59:20.713200,U0915,U0240,846.99,D194,Chennai,P2M,False,False,False,False
T_CLEAN_16951,2025-12-04 01:45:20.713212,U0111,U0296,2011.38,D277,Bangalore,P2P,False,False,False,False
T_CLEAN_16952,2025-12-04 14:26:20.713225,U0074,U0354,676.25,D233,Mumbai,P2P,False,False,False,False
T_CLEAN_16953,2025-12-04 09:17:20.713249,U0470,U0184,717.55,D151,Delhi,P2P,False,False,False,False
T_CLEAN_16954,2025-12-04 00:54:20.713262,U0898,U0102,1353.09,D086,Mumbai,P2M,False,False,False,False
T_CLEAN_16955,2025-12-04 10:53:20.713274,U0545,U0194,1872.07,D495,Chennai,P2P,False,False,False,False
T_CLEAN_16956,2025-12-04 07:45:20.713287,U0828,U0901,689.65,D488,Chennai,P2M,False,False,False,False
T_CLEAN_16957,2025-12-04 08:59:20.713300,U0275,U0788,4099.65,D121,Pune,P2M,False,False,False,False
T_CLEAN_16958,2025-12-04 05:49:20.713313,U0035,U0890,2929.72,D232,Delhi,P2M,False,False,False,False
T_CLEAN_16959,2025-12-04 04:33:20.713325,U0352,U0427,1846.06,D227,Delhi,P2M,False,False,False,False
T_CLEAN_16960,2025-12-04 16:20:20.713338,U0794,U0442,5559.43,D408,Mumbai,P2M,False,False,False,False
T_CLEAN_16961,2025-12-04 11:12:20.713351,U0907,U0803,1458.28,D166,Delhi,P2P,False,False,False,False
T_CLEAN_16962,2025-12-04 13:50:20.713365,U0353,U0251,2420.93,D297,Pune,P2P,False,False,False,False
T_CLEAN_16963,2025-12-04 04:57:20.713378,U0066,U0028,2013.98,D142,Bangalore,P2M,False,False,False,False
T_CLEAN_16964,2025-12-04 06:15:20.713394,U0994,U0558,1457.56,D183,Mumbai,P2P,False,False,False,False
T_CLEAN_16965,2025-12-04 08:16:20.713410,U0866,U0887,2450.9,D222,Bangalore,P2P,False,False,False,False
T_CLEAN_16966,2025-12-04 09:33:20.713424,U0503,U0985,4229.07,D293,Mumbai,P2P,False,False,False,False
T_CLEAN_16967,2025-12-04 07:23:20.713438,U0654,U0514,5805.08,D309,Chennai,P2P,False,False,False,False
T_CLEAN_16968,2025-12-04 15:10:20.713450,U0988,U0026,3117.81,D435,Delhi,P2M,False,False,False,False
T_CLEAN_16969,2025-12-04 06:05:20.713463,U0415,U0995,4684.23,D268,Chennai,P2P,False,False,False,False
T_CLEAN_16970,2025-12-04 13:19:20.713476,U0506,U0258,1151.35,D405,Chennai,P2P,False,False,False,False
T_CLEAN_16971,2025-12-04 16:01:20.713489,U0317,U0894,512.03,D103,Bangalore,P2P,False,False,False,False
T_CLEAN_16972,2025-12-04 11:00:20.713516,U0891,U0377,3254.49,D157,Delhi,P2M,False,False,False,False
T_CLEAN_16973,2025-12-04 10:10:20.713622,U0256,U0823,2588.49,D496,Bangalore,P2P,False,False,False,False
T_CLEAN_16974,2025-12-04 02:11:20.713665,U0368,U0570,4651.41,D136,Chennai,P2P,False,False,False,False
T_CLEAN_16975,2025-12-04 09:47:20.713693,U0164,U0485,4270.92,D226,Bangalore,P2M,False,False,False,False
T_CLEAN_16976,2025-12-04 00:29:20.713716,U0860,U0264,2607.22,D399,Chennai,P2M,False,False,False,False
T_CLEAN_16977,2025-12-04 00:30:20.713740,U0404,U0225,1604.87,D043,Bangalore,P2P,False,False,False,False
T_CLEAN_16978,2025-12-04 08:58:20.713761,U0541,U0170,5402.0,D224,Chennai,P2P,False,False,False,False
T_CLEAN_16979,2025-12-04 03:29:20.713780,U0884,U0869,2054.76,D250,Bangalore,P2P,False,False,False,False
T_CLEAN_16980,2025-12-04 04:34:20.713799,U0450,U0567,5264.7,D228,Delhi,P2M,False,False,False,False
T_CLEAN_16981,2025-12-04 01:54:20.713819,U0614,U0951,398.81,D024,Chennai,P2P,False,False,False,False
T_CLEAN_16982,2025-12-04 12:03:20.713837,U0517,U0372,1711.46,D131,Chennai,P2P,False,False,False,False
T_CLEAN_16983,2025-12-04 08:05:20.713850,U0944,U0837,4120.44,D496,Pune,P2P,False,False,False,False
T_CLEAN_16984,2025-12-04 14:14:20.713864,U0917,U0071,2550.15,D004,Pune,P2P,False,False,False,False
T_CLEAN_16985,2025-12-04 14:01:20.713877,U0632,U0649,1207.39,D168,Bangalore,P2M,False,False,False,False
T_CLEAN_16986,2025-12-04 04:57:20.713890,U0078,U0325,3465.66,D259,Pune,P2M,False,False,False,False
T_CLEAN_16987,2025-12-04 14:44:20.713903,U0506,U0248,334.65,D405,Pune,P2M,False,False,False,False
T_CLEAN_16988,2025-12-04 02:32:20.713916,U0595,U0059,5354.22,D169,Mumbai,P2P,False,False,False,False
T_CLEAN_16989,2025-12-04 00:44:20.713929,U0563,U0867,3611.2,D241,Pune,P2P,False,False,False,False
T_CLEAN_16990,2025-12-04 15:04:20.713942,U0551,U0295,622.84,D133,Chennai,P2M,False,False,False,False
T_CLEAN_16991,2025-12-04 15:14:20.713956,U0248,U0010,985.33,D339,Pune,P2P,False,False,False,False
T_CLEAN_16992,2025-12-04 04:24:20.713971,U0959,U0381,6723.99,D303,Pune,P2P,False,False,False,False
T_CLEAN_16993,2025-12-04 04:26:20.713985,U0194,U0339,6121.22,D128,Mumbai,P2P,False,False,False,False
T_CLEAN_16994,2025-12-04 05:44:20.713999,U0576,U0809,463.53,D454,Chennai,P2M,False,False,False,False
T_CLEAN_16995,2025-12-04 14:49:20.714012,U0053,U0779,4637.65,D294,Mumbai,P2M,False,False,False,False
T_CLEAN_16996,2025-12-04 08:16:20.714027,U0655,U0292,4513.4,D327,Delhi,P2M,False,False,False,False
T_CLEAN_16997,2025-12-04 10:17:20.714041,U0308,U0349,2406.92,D487,Bangalore,P2M,False,False,False,False
T_CLEAN_16998,2025-12-04 01:38:20.714053,U0315,U0689,3371.8,D125,Pune,P2P,False,False,False,False
T_CLEAN_16999,2025-12-04 04:43:20.714068,U0113,U0608,2685.11,D378,Bangalore,P2M,False,False,False,False
T_CLEAN_17000,2025-12-04 04:53:20.714082,U0809,U0561,2040.36,D146,Bangalore,P2P,False,False,False,False
T_CLEAN_17001,2025-12-04 02:24:20.714095,U0811,U0760,312.5,D169,Pune,P2P,False,False,False,False
T_CLEAN_17002,2025-12-04 14:37:20.714111,U0206,U0295,3476.34,D178,Pune,P2P,False,False,False,False
T_CLEAN_17003,2025-12-04 07:53:20.714125,U0097,U0733,1881.23,D203,Delhi,P2M,False,False,False,False
T_CLEAN_17004,2025-12-04 09:41:20.714138,U0815,U0826,3524.92,D481,Bangalore,P2P,False,False,False,False
T_CLEAN_17005,2025-12-04 17:05:20.714152,U0470,U0478,785.27,D151,Chennai,P2M,False,False,False,False
T_CLEAN_17006,2025-12-04 16:41:20.714165,U0330,U0003,3035.65,D149,Pune,P2P,False,False,False,False
T_CLEAN_17007,2025-12-04 11:00:20.714178,U0676,U0096,794.73,D102,Chennai,P2P,False,False,False,False
T_CLEAN_17008,2025-12-04 08:14:20.714193,U0798,U0199,3069.61,D073,Bangalore,P2M,False,False,False,False
T_CLEAN_17009,2025-12-04 03:42:20.714207,U0803,U0835,1084.43,D098,Delhi,P2P,False,False,False,False
T_CLEAN_17010,2025-12-04 11:36:20.714220,U0015,U0198,2594.07,D397,Pune,P2M,False,False,False,False
T_CLEAN_17011,2025-12-04 00:36:20.714234,U0618,U0233,2651.95,D094,Chennai,P2M,False,False,False,False
T_CLEAN_17012,2025-12-04 07:38:20.714249,U0163,U0579,5441.71,D391,Delhi,P2P,False,False,False,False
T_CLEAN_17013,2025-12-04 10:00:20.714263,U0939,U0777,2864.03,D155,Chennai,P2M,False,False,False,False
T_CLEAN_17014,2025-12-04 02:05:20.714276,U0267,U0042,2434.97,D075,Bangalore,P2P,False,False,False,False
T_CLEAN_17015,2025-12-04 09:16:20.714290,U0621,U0709,3060.39,D232,Mumbai,P2P,False,False,False,False
T_CLEAN_17016,2025-12-04 07:28:20.714303,U0630,U0580,5183.32,D260,Delhi,P2M,False,False,False,False
T_CLEAN_17017,2025-12-04 04:35:20.714316,U0884,U0243,1347.94,D250,Chennai,P2M,False,False,False,False
T_CLEAN_17018,2025-12-04 05:30:20.714329,U0311,U0178,2273.27,D225,Mumbai,P2P,False,False,False,False
T_CLEAN_17019,2025-12-04 14:26:20.714341,U0804,U0837,4429.18,D171,Delhi,P2M,False,False,False,False
T_CLEAN_17020,2025-12-04 03:45:20.714355,U0529,U0171,3466.52,D223,Pune,P2P,False,False,False,False
T_CLEAN_17021,2025-12-04 14:35:20.714368,U0227,U0912,2551.47,D015,Bangalore,P2P,False,False,False,False
T_CLEAN_17022,2025-12-04 07:57:20.714384,U0040,U0783,2742.45,D058,Bangalore,P2M,False,False,False,False
T_CLEAN_17023,2025-12-04 07:31:20.714398,U0316,U0621,1277.78,D481,Pune,P2P,False,False,False,False
T_CLEAN_17024,2025-12-04 15:56:20.714412,U0522,U0243,4531.55,D192,Pune,P2M,False,False,False,False
T_CLEAN_17025,2025-12-04 15:03:20.714424,U0646,U0960,4971.32,D047,Bangalore,P2M,False,False,False,False
T_CLEAN_17026,2025-12-04 06:03:20.714437,U0240,U0994,942.42,D208,Pune,P2M,False,False,False,False
T_CLEAN_17027,2025-12-04 14:45:20.714451,U0969,U0644,6449.54,D356,Bangalore,P2M,False,False,False,False
T_CLEAN_17028,2025-12-04 10:38:20.714467,U0609,U0324,695.44,D184,Mumbai,P2M,False,False,False,False
T_CLEAN_17029,2025-12-04 02:10:20.714481,U0035,U0098,4836.81,D232,Delhi,P2P,False,False,False,False
T_CLEAN_17030,2025-12-04 03:48:20.714494,U0044,U0448,2503.69,D347,Bangalore,P2P,False,False,False,False
T_CLEAN_17031,2025-12-04 01:30:20.714508,U0008,U0477,1023.32,D419,Delhi,P2M,False,False,False,False
T_CLEAN_17032,2025-12-04 13:16:20.714523,U0737,U0377,527.61,D223,Delhi,P2P,False,False,False,False
T_CLEAN_17033,2025-12-04 05:14:20.714538,U0516,U0202,3507.1,D147,Delhi,P2M,False,False,False,False
T_CLEAN_17034,2025-12-04 16:15:20.714551,U0668,U0688,5430.02,D361,Mumbai,P2M,False,False,False,False
T_CLEAN_17035,2025-12-04 07:26:20.714565,U0231,U0777,537.4,D395,Delhi,P2P,False,False,False,False
T_CLEAN_17036,2025-12-04 06:13:20.714579,U0879,U0681,2197.79,D262,Bangalore,P2M,False,False,False,False
T_CLEAN_17037,2025-12-04 11:23:20.714592,U0892,U0424,7028.34,D233,Pune,P2P,False,False,False,False
T_CLEAN_17038,2025-12-04 06:35:20.714606,U0229,U0737,5510.1,D327,Mumbai,P2P,False,False,False,False
T_CLEAN_17039,2025-12-04 07:12:20.714619,U0039,U0254,2125.38,D130,Mumbai,P2P,False,False,False,False
T_CLEAN_17040,2025-12-04 09:26:20.714632,U0090,U0548,838.13,D243,Delhi,P2P,False,False,False,False
T_CLEAN_17041,2025-12-04 06:31:20.714646,U0872,U0489,3278.82,D169,Bangalore,P2P,False,False,False,False
T_CLEAN_17042,2025-12-04 07:14:20.714661,U0630,U0934,2672.55,D260,Mumbai,P2M,False,False,False,False
T_CLEAN_17043,2025-12-04 02:01:20.714673,U0122,U0291,1327.77,D193,Delhi,P2M,False,False,False,False
T_CLEAN_17044,2025-12-04 08:51:20.714687,U0769,U0590,2523.59,D329,Delhi,P2M,False,False,False,False
T_CLEAN_17045,2025-12-04 16:11:20.714700,U0888,U0091,1673.69,D297,Mumbai,P2M,False,False,False,False
T_CLEAN_17046,2025-12-04 08:09:20.714714,U0673,U0125,1513.19,D394,Pune,P2M,False,False,False,False
T_CLEAN_17047,2025-12-04 16:31:20.714727,U0379,U0536,1319.08,D358,Delhi,P2P,False,False,False,False
T_CLEAN_17048,2025-12-04 09:31:20.714739,U0393,U0407,4701.41,D408,Chennai,P2M,False,False,False,False
T_CLEAN_17049,2025-12-04 15:16:20.714755,U0397,U0874,2859.74,D451,Pune,P2M,False,False,False,False
T_CLEAN_17050,2025-12-04 04:33:20.714768,U0245,U0296,6933.88,D269,Chennai,P2M,False,False,False,False
